id, timestamp, demand, frequency, coal, nuclear, ccgt, wind, pumped, hydro, biomass, solar
62694, 2012-01-01 00:00:01, 30590, 50.126999, 8693, 7121, 8568, 2740, 0, 728, 0, 0
62695, 2012-01-01 00:05:06, 30490, 50.039001, 8650, 7120, 8441, 2812, 0, 732, 0, 0
62696, 2012-01-01 00:10:01, 30802, 50, 8880, 7125, 8427, 2896, 0, 744, 0, 0
62697, 2012-01-01 00:15:01, 31180, 50.028999, 9111, 7122, 8494, 2964, 0, 748, 0, 0
62698, 2012-01-01 00:20:01, 31241, 50.002998, 9195, 7114, 8449, 2992, 0, 750, 0, 0
62699, 2012-01-01 00:25:10, 31340, 50.028, 9270, 7090, 8449, 3040, 0, 751, 0, 0
62700, 2012-01-01 00:30:01, 31255, 50.033001, 9164, 7060, 8490, 3050, 0, 751, 0, 0
62701, 2012-01-01 00:35:05, 31054, 50.063, 8999, 7034, 8471, 3059, 0, 751, 0, 0
62702, 2012-01-01 00:40:14, 31166, 50.004002, 8887, 7004, 8426, 3085, 271, 751, 0, 0
62703, 2012-01-01 00:45:01, 31232, 50.007999, 8879, 6982, 8496, 3100, 283, 751, 0, 0
62704, 2012-01-01 00:50:01, 31242, 50.013, 8895, 6969, 8509, 3093, 283, 752, 0, 0
62705, 2012-01-01 00:55:06, 31186, 49.985001, 8922, 6944, 8450, 3084, 283, 762, 0, 0
62706, 2012-01-01 01:00:01, 31093, 50.012001, 8915, 6936, 8425, 3022, 283, 771, 0, 0
62707, 2012-01-01 01:05:23, 31027, 49.993999, 8837, 6943, 8419, 3041, 282, 769, 0, 0
62708, 2012-01-01 01:10:01, 30990, 50.012001, 8901, 6939, 8467, 3072, 124, 758, 0, 0
62709, 2012-01-01 01:15:01, 30886, 50.028999, 8825, 6942, 8505, 3116, 0, 757, 0, 0
62710, 2012-01-01 01:20:01, 30724, 50.033001, 8695, 6941, 8492, 3099, 0, 756, 0, 0
62711, 2012-01-01 01:25:01, 30519, 50.047001, 8575, 6939, 8484, 3023, 0, 757, 0, 0
62712, 2012-01-01 01:30:01, 30303, 50.057999, 8486, 6942, 8431, 2947, 0, 757, 0, 0
62713, 2012-01-01 01:35:07, 30087, 50.028999, 8385, 6944, 8349, 2910, 0, 757, 0, 0
62714, 2012-01-01 01:40:04, 30099, 49.987, 8408, 6953, 8380, 2861, 0, 756, 0, 0
62715, 2012-01-01 01:45:10, 30090, 49.983002, 8425, 6949, 8371, 2847, 0, 757, 0, 0
62716, 2012-01-01 01:50:08, 30060, 50.035999, 8382, 6940, 8371, 2868, 0, 757, 0, 0
62717, 2012-01-01 01:55:01, 30026, 50.028999, 8320, 6945, 8395, 2868, 0, 756, 0, 0
62718, 2012-01-01 02:00:01, 29866, 50.039001, 8164, 6947, 8349, 2907, 0, 756, 0, 0
62719, 2012-01-01 02:05:01, 29849, 50.021, 8084, 6952, 8398, 2921, 0, 756, 0, 0
62720, 2012-01-01 02:10:01, 29838, 50.001999, 8079, 6952, 8410, 2916, 0, 747, 0, 0
62721, 2012-01-01 02:15:07, 29778, 50.049999, 8034, 6944, 8401, 2913, 0, 746, 0, 0
62722, 2012-01-01 02:20:02, 29589, 50.014999, 7944, 6942, 8330, 2884, 0, 746, 0, 0
62723, 2012-01-01 02:25:09, 29409, 50.053001, 7798, 6945, 8289, 2890, 0, 747, 0, 0
62724, 2012-01-01 02:30:01, 29231, 50.084, 7598, 6951, 8240, 2954, 0, 746, 0, 0
62725, 2012-01-01 02:35:05, 29021, 50.018002, 7421, 6947, 8169, 2997, 0, 746, 0, 0
62726, 2012-01-01 02:40:09, 29148, 50.030998, 7467, 6943, 8271, 2980, 0, 746, 0, 0
62727, 2012-01-01 02:45:01, 29038, 50.02, 7417, 6943, 8245, 2944, 0, 747, 0, 0
62728, 2012-01-01 02:50:01, 28818, 50.000999, 7261, 6936, 8164, 2969, 0, 747, 0, 0
62729, 2012-01-01 02:55:01, 28564, 50.028, 7148, 6937, 8054, 2936, 0, 747, 0, 0
62730, 2012-01-01 03:00:04, 28338, 50.051998, 7065, 6943, 7920, 2922, 0, 747, 0, 0
62731, 2012-01-01 03:05:08, 28129, 49.980999, 6930, 6940, 7841, 2934, 0, 747, 0, 0
62732, 2012-01-01 03:10:01, 28116, 49.966999, 6817, 6944, 7913, 2965, 0, 746, 0, 0
62733, 2012-01-01 03:15:04, 27895, 49.987999, 6525, 6947, 7953, 2982, 0, 746, 0, 0
62734, 2012-01-01 03:20:39, 27706, 50.019001, 6279, 6946, 8001, 2991, 0, 747, 0, 0
62735, 2012-01-01 03:25:10, 27546, 50.013, 6156, 6946, 7982, 2975, 0, 746, 0, 0
62736, 2012-01-01 03:30:01, 27308, 50.027, 5979, 6943, 7941, 2957, 0, 747, 0, 0
62737, 2012-01-01 03:35:05, 27107, 49.915001, 5835, 6946, 7884, 2953, 0, 746, 0, 0
62738, 2012-01-01 03:40:01, 27179, 49.943001, 5826, 6947, 7961, 2959, 0, 745, 0, 0
62739, 2012-01-01 03:45:09, 27118, 50.013, 5734, 6945, 7966, 2984, 0, 745, 0, 0
62740, 2012-01-01 03:50:14, 27023, 49.945999, 5613, 6941, 7964, 3017, 0, 745, 0, 0
62741, 2012-01-01 03:55:01, 27086, 49.915001, 5630, 6949, 8004, 3015, 0, 745, 0, 0
62742, 2012-01-01 04:00:04, 26996, 49.939999, 5602, 6954, 7945, 3007, 0, 745, 0, 0
62743, 2012-01-01 04:05:06, 26877, 49.868999, 5533, 6952, 7918, 2992, 0, 745, 0, 0
62744, 2012-01-01 04:10:01, 27014, 49.910999, 5597, 6941, 8038, 2958, 0, 745, 0, 0
62745, 2012-01-01 04:15:07, 27007, 49.987999, 5586, 6947, 8021, 2964, 0, 746, 0, 0
62746, 2012-01-01 04:20:01, 26656, 50.014999, 5493, 6974, 7699, 3002, 0, 745, 0, 0
62747, 2012-01-01 04:25:08, 26495, 50.027, 5377, 7002, 7606, 3022, 0, 745, 0, 0
62748, 2012-01-01 04:30:01, 26336, 50.007999, 5274, 7026, 7515, 3034, 0, 745, 0, 0
62749, 2012-01-01 04:35:05, 26226, 49.959, 5234, 7052, 7411, 3044, 0, 745, 0, 0
62750, 2012-01-01 04:40:14, 26293, 49.978001, 5258, 7081, 7472, 2994, 0, 745, 0, 0
62751, 2012-01-01 04:45:01, 26228, 49.970001, 5169, 7106, 7452, 3013, 0, 745, 0, 0
62752, 2012-01-01 04:50:01, 26126, 49.970001, 5130, 7114, 7386, 3009, 0, 745, 0, 0
62753, 2012-01-01 04:55:02, 26036, 49.978001, 5080, 7106, 7379, 2985, 0, 744, 0, 0
62754, 2012-01-01 05:00:04, 25950, 49.964001, 5020, 7113, 7402, 2929, 0, 744, 0, 0
62755, 2012-01-01 05:05:16, 25847, 49.903, 4996, 7118, 7352, 2892, 0, 751, 0, 0
62756, 2012-01-01 05:10:16, 25864, 49.942001, 5041, 7112, 7336, 2883, 0, 758, 0, 0
62757, 2012-01-01 05:15:01, 25862, 49.937, 5012, 7109, 7335, 2903, 0, 759, 0, 0
62758, 2012-01-01 05:20:01, 25839, 49.938, 5014, 7110, 7298, 2915, 0, 759, 0, 0
62759, 2012-01-01 05:25:01, 25842, 49.958, 5064, 7116, 7253, 2907, 0, 759, 0, 0
62760, 2012-01-01 05:30:01, 25786, 49.978001, 5079, 7116, 7167, 2923, 0, 758, 0, 0
62761, 2012-01-01 05:35:10, 25754, 49.962002, 5051, 7116, 7118, 2968, 0, 758, 0, 0
62762, 2012-01-01 05:40:01, 25794, 49.956001, 5060, 7115, 7127, 2989, 0, 759, 0, 0
62763, 2012-01-01 05:45:14, 25804, 49.962002, 5055, 7116, 7136, 2995, 0, 759, 0, 0
62764, 2012-01-01 05:50:09, 25781, 49.967999, 5038, 7117, 7125, 2997, 0, 759, 0, 0
62765, 2012-01-01 05:55:01, 25800, 49.959, 5027, 7118, 7112, 3042, 0, 759, 0, 0
62766, 2012-01-01 06:00:02, 25792, 49.955002, 5025, 7119, 7098, 3048, 0, 758, 0, 0
62767, 2012-01-01 06:05:01, 25823, 49.970001, 5046, 7121, 7119, 3038, 0, 759, 0, 0
62768, 2012-01-01 06:10:01, 25744, 49.972, 5087, 7119, 7106, 2997, 0, 759, 0, 0
62769, 2012-01-01 06:15:01, 25837, 49.932999, 5215, 7117, 7162, 3000, 0, 759, 0, 0
62770, 2012-01-01 06:20:01, 26033, 49.952, 5359, 7114, 7291, 3007, 0, 759, 0, 0
62771, 2012-01-01 06:25:09, 26026, 49.941002, 5364, 7116, 7300, 2992, 0, 759, 0, 0
62772, 2012-01-01 06:30:20, 26031, 49.935001, 5372, 7119, 7314, 2973, 0, 759, 0, 0
62773, 2012-01-01 06:35:01, 26036, 49.941002, 5380, 7116, 7323, 2964, 0, 759, 0, 0
62774, 2012-01-01 06:40:01, 26042, 49.918999, 5356, 7112, 7358, 2944, 0, 759, 0, 0
62775, 2012-01-01 06:45:01, 26044, 49.903, 5313, 7116, 7389, 2922, 0, 759, 0, 0
62776, 2012-01-01 06:50:01, 26074, 49.917, 5312, 7121, 7437, 2901, 0, 759, 0, 0
62777, 2012-01-01 06:55:01, 26093, 49.933998, 5291, 7121, 7494, 2884, 0, 759, 0, 0
62778, 2012-01-01 07:00:01, 25959, 49.900002, 5223, 7118, 7433, 2882, 0, 759, 0, 0
62779, 2012-01-01 07:05:15, 25914, 49.908001, 5236, 7114, 7422, 2839, 0, 759, 0, 0
62780, 2012-01-01 07:10:01, 25710, 49.938, 5200, 7118, 7305, 2786, 0, 759, 0, 0
62781, 2012-01-01 07:15:06, 25633, 49.964001, 5163, 7117, 7280, 2769, 0, 760, 0, 0
62782, 2012-01-01 07:20:08, 25524, 49.938999, 5070, 7121, 7280, 2749, 0, 759, 0, 0
62783, 2012-01-01 07:25:01, 25536, 49.93, 5055, 7123, 7335, 2721, 0, 759, 0, 0
62784, 2012-01-01 07:30:02, 25594, 49.904999, 5065, 7124, 7386, 2714, 0, 760, 0, 0
62785, 2012-01-01 07:35:01, 25581, 49.950001, 5099, 7123, 7381, 2700, 0, 760, 0, 0
62786, 2012-01-01 07:40:01, 25318, 49.93, 5086, 7123, 7180, 2676, 0, 760, 0, 0
62787, 2012-01-01 07:45:11, 25272, 49.894001, 5083, 7126, 7127, 2681, 0, 760, 0, 0
62788, 2012-01-01 07:50:01, 25288, 49.929001, 5093, 7128, 7155, 2658, 0, 761, 0, 0
62789, 2012-01-01 07:55:05, 25328, 49.952, 5071, 7123, 7196, 2681, 0, 761, 0, 0
62790, 2012-01-01 08:00:01, 25218, 49.902, 4891, 7117, 7136, 2739, 0, 761, 0, 0
62791, 2012-01-01 08:05:14, 24934, 49.991001, 4626, 7120, 7021, 2737, 0, 760, 0, 0
62792, 2012-01-01 08:10:01, 24621, 50.026001, 4327, 7124, 6967, 2710, 0, 760, 0, 0
62793, 2012-01-01 08:15:03, 24480, 49.955002, 4247, 7124, 6917, 2689, 0, 760, 0, 0
62794, 2012-01-01 08:20:01, 24486, 49.914001, 4237, 7124, 6976, 2645, 0, 760, 0, 0
62795, 2012-01-01 08:25:01, 24563, 49.917999, 4265, 7123, 7026, 2644, 0, 761, 0, 0
62796, 2012-01-01 08:30:01, 24518, 49.924999, 4310, 7125, 6987, 2593, 0, 761, 0, 0
62797, 2012-01-01 08:35:14, 24639, 49.939999, 4386, 7126, 7017, 2606, 0, 760, 0, 0
62798, 2012-01-01 08:40:02, 24754, 49.98, 4498, 7124, 7012, 2616, 0, 760, 0, 0
62799, 2012-01-01 08:45:22, 24937, 49.997002, 4643, 7121, 6925, 2628, 117, 760, 0, 0
62800, 2012-01-01 08:50:01, 25109, 49.981998, 4689, 7123, 6897, 2652, 245, 760, 0, 0
62801, 2012-01-01 08:55:11, 25333, 49.977001, 4760, 7127, 6991, 2644, 307, 760, 0, 0
62802, 2012-01-01 09:00:01, 25514, 49.960999, 4946, 7128, 7006, 2625, 307, 760, 0, 0
62803, 2012-01-01 09:05:02, 25745, 49.951, 5091, 7124, 7062, 2630, 339, 761, 0, 0
62804, 2012-01-01 09:10:01, 25971, 49.958, 5206, 7122, 7159, 2635, 345, 770, 0, 0
62805, 2012-01-01 09:15:01, 26213, 49.925999, 5378, 7122, 7204, 2668, 334, 765, 0, 0
62806, 2012-01-01 09:20:02, 26411, 49.921001, 5502, 7125, 7268, 2657, 351, 765, 0, 0
62807, 2012-01-01 09:25:07, 26660, 49.944, 5685, 7124, 7332, 2644, 367, 765, 0, 0
62808, 2012-01-01 09:30:04, 26865, 50.002998, 5888, 7120, 7363, 2640, 346, 766, 0, 0
62809, 2012-01-01 09:35:06, 27124, 50.025002, 6214, 7120, 7338, 2642, 304, 765, 0, 0
62810, 2012-01-01 09:40:01, 27359, 50.035, 6484, 7122, 7331, 2635, 280, 766, 0, 0
62811, 2012-01-01 09:45:06, 27628, 49.991001, 6773, 7123, 7296, 2647, 280, 767, 0, 0
62812, 2012-01-01 09:50:01, 27886, 49.949001, 6892, 7126, 7332, 2741, 286, 767, 0, 0
62813, 2012-01-01 09:55:05, 28195, 49.969002, 7023, 7124, 7454, 2761, 323, 767, 0, 0
62814, 2012-01-01 10:00:01, 28428, 49.995998, 7147, 7119, 7633, 2693, 327, 767, 0, 0
62815, 2012-01-01 10:05:07, 28713, 49.950001, 7304, 7120, 7789, 2690, 304, 767, 0, 0
62816, 2012-01-01 10:10:11, 29048, 49.912998, 7515, 7122, 7891, 2688, 332, 767, 0, 0
62817, 2012-01-01 10:15:01, 29568, 49.891998, 7660, 7122, 8163, 2742, 372, 767, 0, 0
62818, 2012-01-01 10:20:02, 29850, 49.924999, 7833, 7119, 8242, 2759, 387, 768, 0, 0
62819, 2012-01-01 10:25:01, 30152, 49.932999, 7973, 7118, 8404, 2772, 376, 767, 0, 0
62820, 2012-01-01 10:30:01, 30322, 49.932999, 8062, 7116, 8532, 2767, 336, 767, 0, 0
62821, 2012-01-01 10:35:05, 30524, 49.924, 8182, 7116, 8650, 2720, 348, 768, 0, 0
62822, 2012-01-01 10:40:01, 30775, 49.951, 8304, 7121, 8788, 2680, 373, 768, 0, 0
62823, 2012-01-01 10:45:09, 30995, 49.938, 8484, 7119, 8876, 2656, 352, 767, 0, 0
62824, 2012-01-01 10:50:01, 31277, 49.983002, 8671, 7116, 8951, 2670, 359, 767, 0, 0
62825, 2012-01-01 10:55:04, 31484, 50.014, 8834, 7114, 9023, 2685, 319, 767, 0, 0
62826, 2012-01-01 11:00:01, 31589, 50.061001, 8913, 7118, 9069, 2695, 286, 767, 0, 0
62827, 2012-01-01 11:05:05, 31778, 49.973, 9004, 7122, 9118, 2754, 279, 767, 0, 0
62828, 2012-01-01 11:10:01, 32075, 49.922001, 9170, 7122, 9229, 2764, 292, 766, 0, 0
62829, 2012-01-01 11:15:05, 32343, 49.935001, 9270, 7116, 9390, 2705, 353, 767, 0, 0
62830, 2012-01-01 11:20:02, 32642, 49.933998, 9461, 7115, 9502, 2698, 357, 767, 0, 0
62831, 2012-01-01 11:25:14, 32824, 49.957001, 9592, 7115, 9617, 2643, 349, 766, 0, 0
62832, 2012-01-01 11:30:15, 32965, 49.960999, 9669, 7116, 9734, 2609, 328, 766, 0, 0
62833, 2012-01-01 11:35:01, 33154, 49.969002, 9813, 7113, 9807, 2600, 314, 766, 0, 0
62834, 2012-01-01 11:40:01, 33331, 49.998001, 9966, 7110, 9839, 2595, 312, 766, 0, 0
62835, 2012-01-01 11:45:06, 33466, 50.032001, 10108, 7110, 9860, 2593, 287, 766, 0, 0
62836, 2012-01-01 11:50:01, 33663, 50.007999, 10238, 7107, 9907, 2625, 279, 766, 0, 0
62837, 2012-01-01 11:55:06, 33854, 49.977001, 10291, 7108, 10010, 2658, 279, 767, 0, 0
62838, 2012-01-01 12:00:01, 34011, 49.937, 10371, 7110, 10071, 2653, 297, 766, 0, 0
62839, 2012-01-01 12:05:05, 34240, 49.987, 10499, 7110, 10121, 2638, 371, 766, 0, 0
62840, 2012-01-01 12:10:18, 34458, 50.048, 10629, 7110, 10132, 2653, 435, 766, 0, 0
62841, 2012-01-01 12:15:01, 34673, 50, 10755, 7103, 10160, 2706, 443, 765, 0, 0
62842, 2012-01-01 12:20:01, 34820, 49.952, 10841, 7107, 10201, 2733, 432, 766, 0, 0
62843, 2012-01-01 12:25:11, 35047, 49.952999, 10976, 7110, 10225, 2800, 427, 766, 0, 0
62844, 2012-01-01 12:30:01, 35135, 49.980999, 11015, 7105, 10260, 2820, 428, 765, 0, 0
62845, 2012-01-01 12:35:05, 35163, 49.959, 11045, 7099, 10236, 2807, 471, 765, 0, 0
62846, 2012-01-01 12:40:01, 35287, 49.971001, 11076, 7096, 10297, 2803, 510, 765, 0, 0
62847, 2012-01-01 12:45:04, 35375, 49.959999, 11058, 7098, 10329, 2749, 637, 765, 0, 0
62848, 2012-01-01 12:50:06, 35429, 49.917, 11060, 7103, 10412, 2721, 627, 765, 0, 0
62849, 2012-01-01 12:55:01, 35537, 49.931, 11104, 7105, 10465, 2688, 668, 766, 0, 0
62850, 2012-01-01 13:00:01, 35674, 49.985001, 11141, 7102, 10483, 2685, 757, 766, 0, 0
62851, 2012-01-01 13:05:01, 35828, 49.984001, 11084, 7097, 10453, 2693, 999, 765, 0, 0
62852, 2012-01-01 13:10:01, 35845, 49.983002, 11131, 7099, 10500, 2687, 932, 765, 0, 0
62853, 2012-01-01 13:15:05, 35800, 49.939999, 11164, 7106, 10579, 2715, 730, 765, 0, 0
62854, 2012-01-01 13:20:01, 35777, 49.964001, 11145, 7108, 10643, 2707, 668, 765, 0, 0
62855, 2012-01-01 13:25:04, 35792, 49.938999, 11204, 7104, 10694, 2674, 611, 762, 0, 0
62856, 2012-01-01 13:30:11, 35727, 49.938, 11232, 7104, 10727, 2674, 494, 755, 0, 0
62857, 2012-01-01 13:35:01, 35757, 49.914001, 11230, 7107, 10768, 2654, 503, 755, 0, 0
62858, 2012-01-01 13:40:01, 35875, 49.984001, 11262, 7112, 10707, 2623, 676, 756, 0, 0
62859, 2012-01-01 13:45:01, 35914, 49.991001, 11137, 7103, 10611, 2570, 998, 755, 0, 0
62860, 2012-01-01 13:50:02, 35845, 49.963001, 11071, 7102, 10632, 2539, 1005, 755, 0, 0
62861, 2012-01-01 13:55:05, 35803, 49.960999, 11089, 7107, 10700, 2495, 917, 755, 0, 0
62862, 2012-01-01 14:00:01, 35825, 49.933998, 11133, 7110, 10791, 2463, 832, 755, 0, 0
62863, 2012-01-01 14:05:10, 35833, 49.900002, 11106, 7107, 10850, 2431, 848, 755, 0, 0
62864, 2012-01-01 14:10:01, 35995, 49.877998, 11157, 7102, 10913, 2377, 960, 755, 0, 0
62865, 2012-01-01 14:15:06, 36005, 49.93, 11139, 7103, 10937, 2353, 977, 756, 0, 0
62866, 2012-01-01 14:20:01, 36031, 49.970001, 11077, 7104, 11009, 2304, 1041, 755, 0, 0
62867, 2012-01-01 14:25:01, 36047, 50.011002, 11041, 7104, 11129, 2274, 1002, 755, 0, 0
62868, 2012-01-01 14:30:02, 36077, 50.011002, 11043, 7107, 11217, 2332, 882, 754, 0, 0
62869, 2012-01-01 14:35:05, 36050, 50.042999, 11074, 7106, 11220, 2331, 824, 754, 0, 0
62870, 2012-01-01 14:40:02, 36069, 50.035999, 11098, 7110, 11297, 2312, 758, 754, 0, 0
62871, 2012-01-01 14:45:01, 36045, 50.030998, 11088, 7109, 11361, 2336, 657, 754, 0, 0
62872, 2012-01-01 14:50:01, 36040, 50.018002, 11115, 7108, 11403, 2367, 553, 754, 0, 0
62873, 2012-01-01 14:55:02, 36093, 49.979, 11184, 7110, 11400, 2348, 556, 754, 0, 0
62874, 2012-01-01 15:00:01, 36132, 49.925999, 11211, 7113, 11427, 2299, 587, 754, 0, 0
62875, 2012-01-01 15:05:04, 36171, 49.901001, 11263, 7106, 11490, 2305, 513, 756, 0, 0
62876, 2012-01-01 15:10:01, 36279, 49.942001, 11342, 7103, 11638, 2301, 397, 766, 0, 0
62877, 2012-01-01 15:15:08, 36387, 49.997002, 11314, 7102, 11705, 2284, 475, 765, 0, 0
62878, 2012-01-01 15:20:02, 36427, 50.044998, 11335, 7109, 11711, 2333, 431, 766, 0, 0
62879, 2012-01-01 15:25:06, 36426, 49.972, 11292, 7110, 11727, 2387, 404, 766, 0, 0
62880, 2012-01-01 15:30:09, 36428, 49.987, 11304, 7112, 11770, 2392, 343, 766, 0, 0
62881, 2012-01-01 15:35:01, 36513, 49.995998, 11346, 7112, 11873, 2383, 293, 765, 0, 0
62882, 2012-01-01 15:40:01, 36629, 50.122002, 11406, 7111, 11999, 2303, 305, 765, 0, 0
62883, 2012-01-01 15:45:05, 36699, 50.185001, 11404, 7111, 12137, 2263, 279, 764, 0, 0
62884, 2012-01-01 15:50:02, 36774, 50.028, 11411, 7118, 12205, 2264, 278, 759, 0, 0
62885, 2012-01-01 15:55:07, 36896, 49.997002, 11501, 7122, 12197, 2296, 277, 762, 0, 0
62886, 2012-01-01 16:00:01, 37148, 50.035, 11548, 7121, 12360, 2324, 291, 765, 0, 0
62887, 2012-01-01 16:05:06, 37505, 50.081001, 11608, 7110, 12594, 2352, 281, 822, 0, 0
62888, 2012-01-01 16:10:01, 37798, 50.091999, 11610, 7108, 12720, 2392, 277, 959, 0, 0
62889, 2012-01-01 16:15:05, 38048, 50.095001, 11721, 7112, 12815, 2421, 277, 961, 0, 0
62890, 2012-01-01 16:20:23, 38301, 50.089001, 11842, 7115, 12964, 2401, 277, 962, 0, 0
62891, 2012-01-01 16:25:04, 38519, 49.964001, 11855, 7117, 13230, 2340, 276, 960, 0, 0
62892, 2012-01-01 16:30:04, 38708, 49.985001, 12007, 7116, 13289, 2294, 298, 962, 0, 0
62893, 2012-01-01 16:35:04, 39027, 50.075001, 11997, 7115, 13362, 2255, 594, 961, 0, 0
62894, 2012-01-01 16:40:01, 39187, 50.136002, 11937, 7113, 13241, 2268, 927, 960, 0, 0
62895, 2012-01-01 16:45:03, 39334, 50.132, 11885, 7114, 13134, 2286, 1215, 960, 0, 0
62896, 2012-01-01 16:50:01, 39441, 50.188, 11925, 7119, 13096, 2300, 1300, 960, 0, 0
62897, 2012-01-01 16:55:16, 39519, 50.104, 11991, 7115, 13027, 2317, 1368, 959, 0, 0
62898, 2012-01-01 17:00:01, 39622, 50.064999, 12100, 7112, 12999, 2328, 1381, 960, 0, 0
62899, 2012-01-01 17:05:18, 39783, 50.138, 12154, 7112, 13094, 2333, 1393, 960, 0, 0
62900, 2012-01-01 17:10:01, 39941, 50.091999, 12097, 7114, 13012, 2305, 1721, 959, 0, 0
62901, 2012-01-01 17:15:01, 40000, 50.046001, 12020, 7119, 13070, 2296, 1795, 961, 0, 0
62902, 2012-01-01 17:20:01, 40051, 50.043999, 11950, 7121, 13143, 2293, 1842, 962, 0, 0
62903, 2012-01-01 17:25:03, 40062, 50.057999, 11986, 7113, 13114, 2287, 1858, 963, 0, 0
62904, 2012-01-01 17:31:16, 40064, 49.963001, 12037, 7113, 13051, 2318, 1841, 962, 0, 0
62905, 2012-01-01 17:35:04, 40038, 49.956001, 12049, 7117, 13045, 2322, 1801, 963, 0, 0
62906, 2012-01-01 17:40:01, 40028, 49.962002, 12016, 7118, 13074, 2301, 1814, 964, 0, 0
62907, 2012-01-01 17:45:05, 39908, 50.002998, 11982, 7111, 13032, 2265, 1813, 964, 0, 0
62908, 2012-01-01 17:50:01, 39875, 50, 11918, 7106, 13029, 2264, 1852, 964, 0, 0
62909, 2012-01-01 17:55:05, 39881, 49.997002, 11842, 7110, 13053, 2280, 1891, 964, 0, 0
62910, 2012-01-01 18:00:04, 39841, 50.027, 11824, 7114, 13100, 2336, 1761, 965, 0, 0
62911, 2012-01-01 18:05:05, 39810, 50.042999, 11783, 7115, 13093, 2418, 1702, 964, 0, 0
62912, 2012-01-01 18:10:15, 39739, 50.049999, 11672, 7111, 13104, 2460, 1703, 959, 0, 0
62913, 2012-01-01 18:15:01, 39554, 50.056999, 11602, 7109, 13066, 2399, 1682, 955, 0, 0
62914, 2012-01-01 18:20:01, 39443, 50.07, 11497, 7117, 13058, 2379, 1695, 956, 0, 0
62915, 2012-01-01 18:25:02, 39309, 50.037998, 11376, 7104, 13072, 2345, 1714, 956, 0, 0
62916, 2012-01-01 18:30:01, 39095, 50.004002, 11194, 7068, 13098, 2341, 1725, 929, 0, 0
62917, 2012-01-01 18:35:05, 38950, 49.984001, 11166, 7047, 13147, 2300, 1712, 839, 0, 0
62918, 2012-01-01 18:40:04, 38880, 49.972, 11208, 7024, 13180, 2244, 1648, 836, 0, 0
62919, 2012-01-01 18:45:04, 38705, 50.007999, 11252, 7002, 13172, 2145, 1557, 836, 0, 0
62920, 2012-01-01 18:50:01, 38541, 49.986, 11196, 6976, 13135, 2140, 1517, 836, 0, 0
62921, 2012-01-01 18:55:01, 38372, 49.991001, 11123, 6952, 13084, 2172, 1465, 836, 0, 0
62922, 2012-01-01 19:00:02, 38118, 49.991001, 11072, 6945, 12998, 2187, 1337, 836, 0, 0
62923, 2012-01-01 19:05:05, 38062, 49.936001, 11085, 6941, 12938, 2206, 1319, 836, 0, 0
62924, 2012-01-01 19:10:02, 38071, 49.981998, 11174, 6939, 12985, 2214, 1191, 836, 0, 0
62925, 2012-01-01 19:15:08, 37847, 49.999001, 11093, 6937, 12999, 2210, 1030, 837, 0, 0
62926, 2012-01-01 19:20:01, 37557, 49.972, 10908, 6932, 13161, 2177, 801, 837, 0, 0
62927, 2012-01-01 19:25:05, 37383, 50.001999, 10760, 6934, 13326, 2170, 614, 837, 0, 0
62928, 2012-01-01 19:30:01, 37241, 50.013, 10562, 6935, 13392, 2183, 590, 837, 0, 0
62929, 2012-01-01 19:35:05, 36958, 50.095001, 10296, 6931, 13371, 2199, 583, 837, 0, 0
62930, 2012-01-01 19:40:01, 36795, 50.081001, 10202, 6930, 13300, 2206, 579, 836, 0, 0
62931, 2012-01-01 19:45:03, 36578, 50.076, 10113, 6926, 13183, 2199, 581, 836, 0, 0
62932, 2012-01-01 19:50:01, 36285, 50.025002, 9924, 6933, 13037, 2231, 580, 837, 0, 0
62933, 2012-01-01 19:55:04, 36051, 50.109001, 9749, 6936, 12957, 2253, 580, 837, 0, 0
62934, 2012-01-01 20:00:01, 35867, 50.105999, 9490, 6934, 12747, 2286, 833, 836, 0, 0
62935, 2012-01-01 20:05:04, 35675, 49.999001, 9297, 6930, 12664, 2362, 849, 836, 0, 0
62936, 2012-01-01 20:10:01, 35619, 49.970001, 9484, 6928, 12837, 2444, 357, 837, 0, 0
62937, 2012-01-01 20:15:06, 35727, 49.938999, 9513, 6932, 12885, 2452, 367, 838, 0, 0
62938, 2012-01-01 20:20:16, 35998, 49.941002, 9592, 6929, 12951, 2450, 497, 838, 0, 0
62939, 2012-01-01 20:25:06, 35978, 49.997002, 9583, 6926, 12972, 2411, 505, 839, 0, 0
62940, 2012-01-01 20:30:01, 35800, 50.005001, 9488, 6924, 12972, 2365, 471, 839, 0, 0
62941, 2012-01-01 20:35:05, 35576, 49.966, 9402, 6920, 12912, 2372, 391, 839, 0, 0
62942, 2012-01-01 20:40:01, 35522, 49.973999, 9410, 6925, 12894, 2388, 327, 839, 0, 0
62943, 2012-01-01 20:45:01, 35290, 49.973999, 9299, 6930, 12787, 2383, 312, 839, 0, 0
62944, 2012-01-01 20:50:01, 35082, 49.967999, 9231, 6929, 12640, 2385, 318, 839, 0, 0
62945, 2012-01-01 20:55:16, 35012, 50.002998, 9242, 6925, 12531, 2398, 335, 839, 0, 0
62946, 2012-01-01 21:00:16, 34716, 49.974998, 9105, 6923, 12355, 2456, 296, 840, 0, 0
62947, 2012-01-01 21:05:01, 34559, 50.021999, 9061, 6926, 12243, 2471, 292, 828, 0, 0
